file,contract,status,error,current_slots,recommended_slots,saved_slots,current_wasted,recommended_wasted,saved_wasted,strategy,imports_removed,functions_removed,modifiers_removed,types_replaced,structs_total,structs_improved,struct_saved_slots
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,ERC20,OK,,5,5,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,FurciferPardalis,OK,,22,20,2,83,19,64,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,IERC20Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,IUniswapV2Pair,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01718111cf60dc00d957b0bb0f1401531620e9a3_FurciferPardalis.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0171b8766acb725d84ff8f46e7a9f19853fd1c8b_ELEXTROCOIN.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0171C3D8315159d771f4A4e09840b1747b7f7364_IdentityOracle.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017214d55f5daac38f5f7547629f29ead7fa1c3c_Goochain.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0172268747883f66332Cc1a46916F2ab818aCA16_XCXToken.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0172602c7c8e07267bd58454dbf1016469b19a8d_CreamETH2Proxy.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017267515e8e6473f6f5487129a2b006cb92765b_MSpaceStake.sol,,ERROR,"warning: Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for n...",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,BARC,OK,,6,5,1,42,10,32,DP-bitmask (optim absolut),0,114,0,0,1,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,Counters,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,ERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,ERC721A,OK,,8,8,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,2,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC2981,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC721,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC721Enumerable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC721Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,IERC721Receiver,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,OwnableDelegateProxy,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,ProxyRegistry,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,ReentrancyGuard,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017273d9b1d2a6186389b7e5b54a3c07213fd47a_BARC.sol,Strings,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,114,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0172b8110b47448e32ea9e4f291db461ee82d1d9_StrategyCvxHelper.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731BB7aadfdd8CF80Af25E7b8D3222947C579a_Payment.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,ERC1967Proxy,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,ERC1967Upgrade,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,IBeacon,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,IERC1822Proxiable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,Proxy,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,StorageSlot,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01731Da7C9C74d74D897293c4Fb67549860D762A_TransparentUpgradeableProxy.sol,TransparentUpgradeableProxy,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,45,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,Ownable,OK,,2,2,0,24,24,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173210fcc6712c10ba1a933efa29ccccbb2bb48_Twitalik.sol,Twitalik,OK,,18,18,0,32,32,0,DP-bitmask (optim absolut),0,53,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,ERC20,OK,,6,6,0,31,31,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,IUniswapV3Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,IUniswapV3Pool,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,Math,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,QLT,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0173661769325565d4f011b2e5cda688689cc87c_QLT.sol,TickMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,50,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01739f3e9d7f0c80bf25c6c91045798840f00b7f_Kimetsu.sol,,ERROR,"error: TypeError: Member ""mul"" not found or not visible after argument-dependent lookup in uint256.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,NoViolins4Me,OK,,15,15,0,44,44,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,Ownable,OK,,2,2,0,24,24,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017413445e227106fd198cb64547c615f4f13522_NoViolins4Me.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,54,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01741d3802174b3a475b96d8878f1f0a3c6d615f_CATH.sol,,ERROR,"error: ParserError: Multiple SPDX license identifiers found in source file. Use ""AND"" or ""OR"" to combine multiple licenses. Please see https://spdx.org for more information.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017428E1fC41739575B6398404f3D402b26a17C1_BEBE.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,ERC20,OK,,5,5,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,GeneratorCopyright,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,IERC20Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,IPayable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,ServicePayer,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017429367D6E4f9FA7B673bDb2247887Bd9233e8_SimpleERC20.sol,SimpleERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,34,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0174312e4Aef436606ffdEb4D05d22fB68f36Ba0_LatiumSeller.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,ERC20,OK,,17,15,2,122,58,64,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,ERC20Token,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,IDEXFactory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,IDEXRouter,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,IERC20Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,IUniswapV2Pair,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,Monomikai,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175611cea521b48318209f041fbbc83588ba52f_Monomikai.sol,Ownable,OK,,2,2,0,24,24,0,DP-bitmask (optim absolut),0,40,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,ERC20,OK,,5,5,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,GreenSwap,OK,,22,20,2,83,19,64,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,IERC20Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,IUniswapV2Pair,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/01756b8c841dc61a6c50bd6324670ebcb68c73b4_GreenSwap.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,112,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0175fe30a07dd4e70318ef830db083dcdfef35e5_HoldefiPrices.sol,,ERROR,error: ParserError: Source file requires different compiler version (current compiler is 0.8.34+commit.80d5c536.Windows.msvc) - note that nightly builds are considered to be strictly less than the released version,0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,AccessControl,OK,,1,1,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,1,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,Address,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,Counters,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,ERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,ERC721,OK,,6,6,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,ERC721Burnable,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,IAccessControl,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,IERC165,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,IERC721,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,IERC721Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,IERC721Receiver,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,MerkleProof,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,Strings,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/017621c26121e9b04e06f7b8ff48d2ecc4400255_YecheFreeMint.sol,YecheFreeMint,OK,,7,7,0,0,0,0,DP-bitmask (optim absolut),0,97,0,0,2,0,0
real/sanctuary/contracts/mainnet/01/01766e81435cb6cd33453dbe49e2e0987fc50662_BitAI.sol,,ERROR,"error: TypeError: Member ""mul"" not found or not visible after argument-dependent lookup in uint256.",0,0,0,0,0,0,,0,0,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,Context,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,ERC20,OK,,5,5,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,IERC20,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,IERC20Metadata,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,IUniswapV2Factory,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,IUniswapV2Pair,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,IUniswapV2Router02,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,Ownable,OK,,1,1,0,12,12,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
real/sanctuary/contracts/mainnet/01/0176a80ccca7514ed1c32ba1866b8ec497bbf040_StoryOfShiba.sol,SafeMath,OK,,0,0,0,0,0,0,DP-bitmask (optim absolut),0,108,0,0,0,0,0
